  400       199.71     437.1486     413.0242    13     0.1000      300.0     0.0000 /
  401       591.84     734.6464     565.1440    13     0.1000      300.0     0.0000 /
  402        72.43    1047.1497    1032.1494    13     0.1000      300.0     0.0000 /
  403       157.28     715.1407     674.1411    13     0.1000      300.0     0.0000 /
  404       157.28     760.1461     734.6464    13     0.1000      300.0     0.0000 /
  405       337.28    1024.1501     889.1508    13     0.1000      300.0     0.0000 /
  406       132.43     712.1409     674.1411    13     0.1000      300.0     0.0000 /
  407       254.56     737.1414     657.1413    13     0.1000      300.0     0.0000 /
  408       264.85     605.1402     580.1407    14     0.1000      300.0     0.0000 /
  409        84.85     744.8966     734.6464    13     0.1000      300.0     0.0000 /
  410        42.43     749.1465     744.8966    13     0.1000      300.0     0.0000 /
  411       169.71    1065.1487    1032.1494    13     0.1000      300.0     0.0000 /
  412       397.28     818.1426     675.1420    13     0.1000      300.0     0.0000 /
  413        72.43     770.1466     744.8966    13     0.1000      300.0     0.0000 /
  414        72.43     762.1463     749.1465    13     0.1000      300.0     0.0000 /
  415        30.00     770.6462     762.1463    13     0.1000      300.0     0.0000 /
  416       157.28     639.1408     605.1402    13     0.1000      300.0     0.0000 /
  417       384.85     583.1520     550.1508    13     0.1000      300.0     0.0000 /
  418       180.00     435.1489     420.1495    14     0.1000      300.0     0.0000 /
  419       296.98     458.1487     420.1495    13     0.1000      300.0     0.0000 /
  420       454.26     747.1472     580.1461    13     0.1000      300.0     0.0000 /
  421       259.71     683.1516     583.1520    13     0.1000      300.0     0.0000 /
  422       272.13     482.1488     435.1489    13     0.1000      300.0     0.0000 /
  423       457.28    1125.1499     960.1499    13     0.1000      300.0     0.0000 /
  424       474.85     635.1483     580.1461    13     0.1000      300.0     0.0000 /
  425       399.41     944.6453     762.1463    13     0.1000      300.0     0.0000 /
  426       294.85     623.1517     583.1520    13     0.1000      300.0     0.0000 /
  427       282.43     448.1490     435.1489    14     0.1000      300.0     0.0000 /
  428        30.00     450.1490     448.1490    14     0.1000      300.0     0.0000 /
  429        30.00     456.1490     450.1490    13     0.1000      300.0     0.0000 /
  430       474.85     659.1404     605.1402    13     0.1000      300.0     0.0000 /
  431        30.00     662.1404     659.1404    13     0.1000      300.0     0.0000 /
  432        30.00     514.1484     506.1483    13     0.1000      300.0     0.0000 /
  433       247.28     506.1483     448.1490    13     0.1000      300.0     0.0000 /
  434       542.13     821.1419     712.1409    13     0.1000      300.0     0.0000 /
  435       169.71     683.1512     623.1517    13     0.1000      300.0     0.0000 /
  436       102.43     455.1495     450.1490    14     0.1000      300.0     0.0000 /
  437        72.43     664.1407     659.1404    13     0.1000      300.0     0.0000 /
  438       210.00     680.6490     635.1483    13     0.1000      300.0     0.0000 /
  439       132.43     685.1409     664.1407    13     0.1000      300.0     0.0000 /
  440       204.85     642.1519     623.1517    13     0.1000      300.0     0.0000 /
  441       234.85     567.1484     455.1495    13     0.1000      300.0     0.0000 /
  442       459.41     765.1479     635.1483    13     0.1000      300.0     0.0000 /
  443        60.00     785.1478     765.1479    13     0.1000      300.0     0.0000 /
  444       169.71     769.1514     707.1512    13     0.1000      300.0     0.0000 /
  445       192.43     772.1509     707.1512    13     0.1000      300.0     0.0000 /
  446        72.43     662.1517     642.1519    13     0.1000      300.0     0.0000 /
  447       114.85     714.1493     680.6490    13     0.1000      300.0     0.0000 /
  448       120.00     670.1407     664.1407    13     0.1000      300.0     0.0000 /
  449       411.84    1118.1443     944.6453    13     0.1000      300.0     0.0000 /
  450       697.28     889.1382     712.1409    13     0.1000      300.0     0.0000 /
  451       187.28     650.9016     642.1519    13     0.1000      300.0     0.0000 /
  452       127.28     707.1512     655.1512    13     0.1000      300.0     0.0000 /
  453        30.00     669.1514     655.1512    13     0.1000      300.0     0.0000 /
  454       626.98     655.1512     506.1483    13     0.1000      300.0     0.0000 /
  455       234.85     462.1505     455.1495    14     0.1000      300.0     0.0000 /
  456        30.00     471.1505     462.1505    13     0.1000      300.0     0.0000 /
  457        60.00     490.1507     471.1505    13     0.1000      300.0     0.0000 /
  458       150.00     571.1507     490.1507    13     0.1000      300.0     0.0000 /
  459       212.13     843.1489     765.1479    13     0.1000      300.0     0.0000 /
  460       114.85     678.1403     670.1407    13     0.1000      300.0     0.0000 /
  461        30.00     681.1403     678.1403    13     0.1000      300.0     0.0000 /
  462        30.00     466.1504     462.1505    14     0.1000      300.0     0.0000 /
  463       427.28    1139.1470     944.6453    13     0.1000      300.0     0.0000 /
  464       127.28    1180.1445    1118.1443    13     0.1000      300.0     0.0000 /
  465       174.85     739.1412     670.1407    13     0.1000      300.0     0.0000 /
  466        84.85     686.8903     678.1403    13     0.1000      300.0     0.0000 /
  467       157.28     529.1503     471.1505    13     0.1000      300.0     0.0000 /
  468       559.71     851.1497     490.1507    13     0.1000      300.0     0.0000 /
  469       180.00    1198.1434    1118.1443    13     0.1000      300.0     0.0000 /
  470       324.85     768.1481     680.6490    13     0.1000      300.0     0.0000 /
  471       157.28     716.1395     686.8903    13     0.1000      300.0     0.0000 /
  472       254.56     751.1517     650.9016    13     0.1000      300.0     0.0000 /
  473       199.71     545.1500     466.1504    13     0.1000      300.0     0.0000 /
  474       144.85     699.1404     686.8903    13     0.1000      300.0     0.0000 /
  475       399.41     827.1505     669.1514    13     0.1000      300.0     0.0000 /
  476       204.85     472.1505     466.1504    14     0.1000      300.0     0.0000 /
  477        60.00     481.1505     472.1505    13     0.1000      300.0     0.0000 /
  478      1049.12    1224.1447     749.1465    13     0.1000      300.0     0.0000 /
  479      1550.95    1199.1455     548.6440    13     0.1000      300.0     0.0000 /
  480       114.85     710.1399     699.1404    13     0.1000      300.0     0.0000 /
  481       784.26     869.6485     669.1514    13     0.1000      300.0     0.0000 /
  482       102.43     474.1509     472.1505    14     0.1000      300.0     0.0000 /
  483      1633.68    1169.1406     464.1444    13     0.1000      300.0     0.0000 /
  484       187.28     777.1404     699.1404    13     0.1000      300.0     0.0000 /
  485       174.85     531.1512     474.1509    13     0.1000      300.0     0.0000 /
  486       102.43     479.1514     474.1509    14     0.1000      300.0     0.0000 /
  487       499.71     694.1511     650.9016    13     0.1000      300.0     0.0000 /
  488        30.00     480.1513     479.1514    14     0.1000      300.0     0.0000 /
  489       332.13     820.1387     710.1399    13     0.1000      300.0     0.0000 /
  490        60.00     842.1389     820.1387    13     0.1000      300.0     0.0000 /
  491        30.00     701.1509     694.1511    13     0.1000      300.0     0.0000 /
  492       264.85     567.1501     480.1513    13     0.1000      300.0     0.0000 /
  493        42.43     838.1385     820.1387    13     0.1000      300.0     0.0000 /
  494       217.28     772.1405     710.1399    13     0.1000      300.0     0.0000 /
  495        72.43     727.1513     701.1509    13     0.1000      300.0     0.0000 /
  496        30.00     713.1509     701.1509    13     0.1000      300.0     0.0000 /
  497       264.85     811.1498     694.1511    13     0.1000      300.0     0.0000 /
  498       619.71     745.1538     479.1514    13     0.1000      300.0     0.0000 /
  499       144.85     816.1534     745.1538    13     0.1000      300.0     0.0000 /
  500       132.43     489.5893     480.1513    14     0.1000      300.0     0.0000 /
  501        30.00     490.1518     489.5893    13     0.1000      300.0     0.0000 /
  502       362.13     906.1541     745.1538    13     0.1000      300.0     0.0000 /
  503       132.43     754.1515     713.1509    13     0.1000      300.0     0.0000 /
  504        60.00     490.4017     489.5893    14     0.1000      300.0     0.0000 /
  505       402.43    1003.1543     775.1556    13     0.1000      300.0     0.0000 /
  506        30.00     491.1517     490.4017    14     0.1000      300.0     0.0000 /
  507       794.56     775.1556     490.4017    13     0.1000      300.0     0.0000 /
  508       217.28     799.1500     713.1509    13     0.1000      300.0     0.0000 /
  509        72.43     502.1519     491.1517    13     0.1000      300.0     0.0000 /
  510       644.56    1090.1577     775.1556    13     0.1000      300.0     0.0000 /
  511       192.43     497.1516     491.1517    14     0.1000      300.0     0.0000 /
  512       174.85     626.1521     569.1519    13     0.1000      300.0     0.0000 /
  513       247.28     569.1519     497.1516    13     0.1000      300.0     0.0000 /
  514       144.85     607.1525     569.1519    13     0.1000      300.0     0.0000 /
  515       210.00     649.1525     607.1525    13     0.1000      300.0     0.0000 /
  516       150.00     511.1511     497.1516    14     0.1000      300.0     0.0000 /
  517       360.00     663.1503     511.1511    13     0.1000      300.0     0.0000 /
  518        60.00     519.1509     511.1511    14     0.1000      300.0     0.0000 /
  519        72.43     532.1507     519.1509    13     0.1000      300.0     0.0000 /
  520       102.43     529.1508     519.1509    14     0.1000      300.0     0.0000 /
  521       254.56     634.6525     607.1525    13     0.1000      300.0     0.0000 /
  522       192.43     663.1527     634.6525    13     0.1000      300.0     0.0000 /
  523        30.00     535.1508     529.1508    14     0.1000      300.0     0.0000 /
  524       582.43     746.1512     529.1508    13     0.1000      300.0     0.0000 /
  525        72.43     545.1507     535.1508    13     0.1000      300.0     0.0000 /
  526        60.00     577.1505     545.1507    13     0.1000      300.0     0.0000 /
  527        60.00     700.6530     687.1530    13     0.1000      300.0     0.0000 /
  528       114.85     676.1525     657.1524    13     0.1000      300.0     0.0000 /
  529       210.00     687.1530     657.1524    13     0.1000      300.0     0.0000 /
  530       247.28     657.1524     634.6525    13     0.1000      300.0     0.0000 /
  531       284.56    1147.1494     971.1500    13     0.1000      300.0     0.0000 /
  532       307.28    1161.1499     971.1500    13     0.1000      300.0     0.0000 /
  533        42.43     694.1530     687.1530    13     0.1000      300.0     0.0000 /
  534       517.28     832.1527     694.1530    13     0.1000      300.0     0.0000 /
  535       157.28     570.1501     535.1508    13     0.1000      300.0     0.0000 /
  536        60.00     551.1507     545.1507    13     0.1000      300.0     0.0000 /
  537        30.00     698.6530     694.1530    13     0.1000      300.0     0.0000 /
  538       157.28     971.1500     891.1499    13     0.1000      300.0     0.0000 /
  539       180.00     989.1491     891.1499    13     0.1000      300.0     0.0000 /
  540       127.28     648.1506     570.1501    13     0.1000      300.0     0.0000 /
  541        90.00     606.1501     570.1501    13     0.1000      300.0     0.0000 /
  542       544.26    1109.1488     816.1497    13     0.1000      300.0     0.0000 /
  543       829.71     774.1507     551.1507    13     0.1000      300.0     0.0000 /
  544        30.00     776.1508     774.1507    13     0.1000      300.0     0.0000 /
  545       180.00     822.1516     776.1508    13     0.1000      300.0     0.0000 /
  546       659.12    1097.6506     792.4004    13     0.1000      300.0     0.0000 /
  547       132.43     816.1497     792.4004    13     0.1000      300.0     0.0000 /
  548       157.28     891.1499     816.1497    13     0.1000      300.0     0.0000 /
  549       174.85     573.1507     551.1507    13     0.1000      300.0     0.0000 /
  550        90.00     605.1511     573.1507    13     0.1000      300.0     0.0000 /
  551       144.85     792.4004     776.1508    13     0.1000      300.0     0.0000 /
  552        30.00     575.1508     573.1507    13     0.1000      300.0     0.0000 /
  553       132.43     780.5880     774.1507    13     0.1000      300.0     0.0000 /
  554        90.00     784.1501     780.5880    13     0.1000      300.0     0.0000 /
  555       102.43     605.1505     575.1508    13     0.1000      300.0     0.0000 /
  556       277.28     668.1503     575.1508    13     0.1000      300.0     0.0000 /
  557        30.00     780.6191     780.5880     1     0.0300      300.0     0.0000 /
  558        90.00     783.1500     780.6191    13     0.1000      300.0     0.0000 /
  559       506.98     953.1484     784.1501    13     0.1000      300.0     0.0000 /
  560       132.43     638.1512     605.1505    13     0.1000      300.0     0.0000 /
  561        60.00     617.1505     605.1505    13     0.1000      300.0     0.0000 /
  562       217.28     881.1501     784.1501    13     0.1000      300.0     0.0000 /
  563        72.43     972.1488     953.1484    13     0.1000      300.0     0.0000 /
  564       114.85     999.1481     953.1484    13     0.1000      300.0     0.0000 /
  565       102.43     643.1505     617.1505    13     0.1000      300.0     0.0000 /
  566       157.28     722.1502     643.1505    13     0.1000      300.0     0.0000 /
  567       386.98    1001.1502     780.6191    13     0.1000      300.0     0.0000 /
  568       277.28     729.1491     617.1505    13     0.1000      300.0     0.0000 /
  569       402.43    1024.1515     780.6191    13     0.1000      300.0     0.0000 /
  570       362.13     877.1493     643.1505    13     0.1000      300.0     0.0000 /
